申請年度,項次,業者名稱,電廠名稱,施工取得日期,土地面積,裝置容量,縣市,鄉鎮區,地段,地號
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,布袋鎮,上江山段,103
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,布袋鎮,上江山段,118
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,布袋鎮,上江山段,1023
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,布袋鎮,上江山段,31
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,布袋鎮,上江山段,32
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,布袋鎮,上江山段,33
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,布袋鎮,上江山段,34
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,布袋鎮,上江山段,36
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,布袋鎮,上江山段,38
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,布袋鎮,上江山段,40
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,布袋鎮,上江山段,41
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,布袋鎮,上江山段,42
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,布袋鎮,上江山段,43
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,布袋鎮,上江山段,44
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,布袋鎮,上江山段,45
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,布袋鎮,上江山段,46
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,布袋鎮,上江山段,48
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,布袋鎮,上江山段,49
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,布袋鎮,上江山段,50
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,布袋鎮,上江山段,51
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,布袋鎮,上江山段,52
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,布袋鎮,上江山段,55
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,布袋鎮,上江山段,56
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,布袋鎮,上江山段,58
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,布袋鎮,上江山段,1
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,布袋鎮,上江山段,3
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,布袋鎮,上江山段,6
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,布袋鎮,上江山段,7
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,布袋鎮,上江山段,10
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,西後寮段,282-7
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,西後寮段,283
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,西後寮段,283-1
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,西後寮段,284
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,西後寮段,289-2
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,西後寮段,298-3
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,西後寮段,300
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,西後寮段,300-1
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,西後寮段,301
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,西後寮段,301-1
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,西後寮段,301-2
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,西後寮段,301-3
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,西後寮段,302
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,西後寮段,302-1
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,西後寮段,303-3
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,西後寮段,303-4
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,西後寮段,306-1
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,西後寮段,307
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,西後寮段,309
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,西後寮段,310
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,西後寮段,311
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,西後寮段,312
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,西後寮段,312-2
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,西後寮段,313-1
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,西後寮段,313-2
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,西後寮段,314
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,西後寮段,314-1
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,西後寮段,316-3
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,西後寮段,316-4
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,龍蛟潭段龍蛟小段,1056
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,龍蛟潭段龍蛟小段,1058
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,龍蛟潭段龍蛟小段,1059
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,龍蛟潭段龍蛟小段,1062
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,龍蛟潭段龍蛟小段,1073
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,龍蛟潭段龍蛟小段,1076
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,龍蛟潭段龍蛟小段,1079
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,龍蛟潭段龍蛟小段,1079-2
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,龍蛟潭段龍蛟小段,1079-4
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,龍蛟潭段龍蛟小段,1080
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,龍蛟潭段龍蛟小段,1081
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,龍蛟潭段龍蛟小段,1082
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,龍蛟潭段龍蛟小段,1083
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,龍蛟潭段龍蛟小段,1085
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,龍蛟潭段龍蛟小段,1086
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,龍蛟潭段龍蛟小段,1087
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,龍蛟潭段龍蛟小段,1088
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,龍蛟潭段龍蛟小段,1089
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,龍蛟潭段龍蛟小段,1090
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,龍蛟潭段龍蛟小段,1105
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,龍蛟潭段龍蛟小段,1170
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,龍蛟潭段龍蛟小段,1171
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,龍蛟潭段龍蛟小段,1172
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,龍蛟潭段龍蛟小段,1173
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,龍蛟潭段龍蛟小段,1174
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,龍蛟潭段龍蛟小段,1176
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,龍蛟潭段龍蛟小段,1177
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,龍蛟潭段龍蛟小段,1178
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,龍蛟潭段龍蛟小段,1179
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,龍蛟潭段龍蛟小段,1180
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",嘉義縣,義竹鄉,龍蛟潭段龍蛟小段,1181
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",台南市,七股區,七股段,14-141
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",台南市,七股區,七股段,14-142
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",台南市,七股區,七股段,14-143
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",台南市,七股區,七股段,14-145
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",台南市,七股區,七股段,14-146
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",台南市,七股區,七股段,14-162
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",台南市,七股區,七股段,14-163
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",台南市,七股區,七股段,14-164
109,75,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉(西後寮段、龍蛟潭段龍蛟小段)及布袋鎮(上江山段)44.503MWp 太陽光電發電系統工程」(第二期工程",109/12/17,"491,285.400","34,836.030",台南市,七股區,七股段,14-165
